"prime" "trialID" "lexicality" "target" "cluster" "freqtarget" "stemunrelated" "unrelatedfreq" "lengthtarget" "lengthprime" "relatedness" "condition" "old20target" "old20prime" "stem" "freqcluster" "subjectID" "experimentID" "rotation" "handedness" "RT" "response" "orderID" "acc" "rtPrec" "accPrec" "morphInterference" "explInterp"
"semevole" 11076 "word" "seme" "evole" 2.779 "rana" 2.772 4 8 "related" "morphological" 1 2.8 "sem" 4.305 "LJ22" "MPF" 4 "D" 533 "word" 45 1 555 "1" -0.03176118 -0.8402298
"semevole" 11076 "word" "seme" "evole" 2.779 "rana" 2.772 4 8 "related" "morphological" 1 2.8 "sem" 4.305 "FC52" "MPF" 4 "D" 527 "word" 91 1 676 "1" -0.03176118 -0.8402298
"semevole" 11076 "word" "seme" "evole" 2.779 "rana" 2.772 4 8 "related" "morphological" 1 2.8 "sem" 4.305 "ADB4" "MPF" 4 "D" 821 "word" 45 1 702 "1" -0.03176118 -0.8402298
"semiaba" 13076 "word" "seme" "iaba" 2.779 "rana" 2.772 4 7 "related" "LF_orthog" 1 2.55 "sem" 2.161 "MV48" "MPF" 6 "D" 676 "word" 154 1 732 "1" NA NA
"semiaba" 13076 "word" "seme" "iaba" 2.779 "rana" 2.772 4 7 "related" "LF_orthog" 1 2.55 "sem" 2.161 "SP12" "MPF" 6 "S" 546 "word" 127 1 637 "1" NA NA
"semiaba" 13076 "word" "seme" "iaba" 2.779 "rana" 2.772 4 7 "related" "LF_orthog" 1 2.55 "sem" 2.161 "AA18" "MPF" 6 "D" 524 "word" 125 1 875 "1" NA NA
"semiaba" 13076 "word" "seme" "iaba" 2.779 "rana" 2.772 4 7 "related" "LF_orthog" 1 2.55 "sem" 2.161 "GF54" "MPF" 6 "D" 430 "word" 26 1 512 "1" NA NA
"semiaba" 13076 "word" "seme" "iaba" 2.779 "rana" 2.772 4 7 "related" "LF_orthog" 1 2.55 "sem" 2.161 "CC6" "MPF" 6 "D" 509 "word" 83 1 1078 "1" NA NA
"semiaba" 13076 "word" "seme" "iaba" 2.779 "rana" 2.772 4 7 "related" "LF_orthog" 1 2.55 "sem" 2.161 "GS36" "MPF" 6 "D" 657 "word" 41 1 619 "1" NA NA
"semiaba" 13076 "word" "seme" "iaba" 2.779 "rana" 2.772 4 7 "related" "LF_orthog" 1 2.55 "sem" 2.161 "GDL30" "MPF" 6 "D" 607 "word" 34 1 726 "1" NA NA
"semiaba" 13076 "word" "seme" "iaba" 2.779 "rana" 2.772 4 7 "related" "LF_orthog" 1 2.55 "sem" 2.161 "RE24" "MPF" 6 "S" 498 "word" 95 1 851 "1" NA NA
"semiaba" 13076 "word" "seme" "iaba" 2.779 "rana" 2.772 4 7 "related" "LF_orthog" 1 2.55 "sem" 2.161 "ZF42" "MPF" 6 "D" 515 "word" 154 1 713 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "LM21" "MPF" 3 "D" 848 "nonword" 142 1 758 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "GC46" "MPF" 4 "D" 702 "word" 92 0 624 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "VB10" "MPF" 4 "D" 638 "nonword" 131 1 775 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "FD55" "MPF" 1 "D" 827 "nonword" 128 1 824 "0" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "LC44" "MPF" 2 "D" 684 "nonword" 151 1 614 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "AB53" "MPF" 5 "D" 889 "word" 74 0 737 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "SDC32" "MPF" 2 "D" 569 "nonword" 142 1 571 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "CC6" "MPF" 6 "D" 598 "nonword" 168 1 693 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "RS56" "MPF" 5 "D" 636 "nonword" 126 1 515 "0" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "AF8" "MPF" 2 "D" 573 "nonword" 61 1 549 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "DM7" "MPF" 1 "D" 587 "nonword" 168 1 695 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "GG27" "MPF" 3 "D" 545 "nonword" 163 1 567 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "MV48" "MPF" 6 "D" 982 "nonword" 61 1 619 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "VA49" "MPF" 1 "D" 570 "nonword" 142 1 548 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "AC43" "MPF" 1 "D" 845 "nonword" 20 1 566 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "SS41" "MPF" 5 "D" 731 "nonword" 61 1 580 "0" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "SB35" "MPF" 5 "D" 844 "nonword" 142 1 797 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "AC29" "MPF" 5 "D" 610 "nonword" 64 1 738 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "MC3" "MPF" 3 "D" 742 "nonword" 142 1 773 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "MC26" "MPF" 2 "D" 852 "nonword" 126 1 668 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "GDL30" "MPF" 6 "D" 937 "nonword" 92 1 853 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "AV45" "MPF" 3 "D" 582 "nonword" 164 1 607 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "AG25" "MPF" 1 "D" 712 "nonword" 41 1 599 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "MT11" "MPF" 5 "S" 525 "nonword" 131 1 479 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "MN5" "MPF" 5 "S" 658 "nonword" 162 1 493 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "SP17" "MPF" 5 "D" 672 "nonword" 63 1 813 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "AB9" "MPF" 3 "D" 581 "nonword" 142 1 644 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "MB38" "MPF" 2 "D" 638 "nonword" 52 1 562 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "AA18" "MPF" 6 "D" 751 "nonword" 142 1 728 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "AR50" "MPF" 2 "D" 895 "nonword" 142 1 766 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "CF1" "MPF" 1 "D" 555 "nonword" 61 1 502 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "FC39" "MPF" 3 "S" 1073 "word" 37 0 681 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "GP40" "MPF" 4 "D" 792 "nonword" 142 1 606 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "SP12" "MPF" 6 "S" 543 "nonword" 37 1 585 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "IF14" "MPF" 2 "D" 780 "nonword" 53 1 706 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "DS31" "MPF" 1 "D" 596 "nonword" 142 1 582 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "ADB4" "MPF" 4 "D" 1262 "nonword" 131 1 675 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "EP37" "MPF" 1 "D" 770 "nonword" 131 1 823 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "GL47" "MPF" 5 "S" 0 "NoResponse" 153 0 0 "0" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "ACV34" "MPF" 4 "S" 574 "nonword" 142 1 619 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "FC52" "MPF" 4 "D" 609 "nonword" 142 1 512 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "RE24" "MPF" 6 "S" 712 "nonword" 162 1 783 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "FLB20" "MPF" 2 "D" 728 "nonword" 61 1 644 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "SE23" "MPF" 5 "D" 1339 "nonword" 63 1 973 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "EV51" "MPF" 3 "D" 920 "nonword" 142 1 836 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "EM13" "MPF" 1 "D" 732 "nonword" 162 1 725 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "LJ22" "MPF" 4 "D" 881 "nonword" 131 1 554 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "MVT19" "MPF" 1 "D" 789 "nonword" 142 1 893 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "ZF42" "MPF" 6 "D" 632 "nonword" 61 1 566 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "MP15" "MPF" 3 "D" 609 "nonword" 61 1 627 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "MC16" "MPF" 4 "D" 664 "nonword" 22 1 658 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "GF54" "MPF" 6 "D" 519 "nonword" 59 1 506 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "CS33" "MPF" 3 "D" 676 "nonword" 63 1 595 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "ADC28" "MPF" 4 "D" 564 "nonword" 35 1 535 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "GS36" "MPF" 6 "D" 581 "nonword" 53 1 663 "1" NA NA
"sfaziarbo" 33128 "nonword" "revola" "arbo" NA NA NA 6 9 "unrelated" "LF_orthog" 1.7 3 "sfazi" 2.149 "DC2" "MPF" 2 "D" 591 "nonword" 131 1 605 "1" NA NA
"sfererpe" 23070 "word" "volpe" "erpe" 2.884 "sfera" 2.884 5 8 "unrelated" "LF_orthog" 1.3 2.95 "sfer" 2.328 "LM21" "MPF" 3 "D" 501 "word" 68 1 641 "1" NA NA
"sfererpe" 23070 "word" "volpe" "erpe" 2.884 "sfera" 2.884 5 8 "unrelated" "LF_orthog" 1.3 2.95 "sfer" 2.328 "GG27" "MPF" 3 "D" 512 "word" 58 1 625 "1" NA NA
"sfererpe" 23070 "word" "volpe" "erpe" 2.884 "sfera" 2.884 5 8 "unrelated" "LF_orthog" 1.3 2.95 "sfer" 2.328 "CS33" "MPF" 3 "D" 467 "word" 39 1 442 "1" NA NA
"sfererpe" 23070 "word" "volpe" "erpe" 2.884 "sfera" 2.884 5 8 "unrelated" "LF_orthog" 1.3 2.95 "sfer" 2.328 "AV45" "MPF" 3 "D" 686 "word" 26 1 504 "1" NA NA
"sfererpe" 23070 "word" "volpe" "erpe" 2.884 "sfera" 2.884 5 8 "unrelated" "LF_orthog" 1.3 2.95 "sfer" 2.328 "EV51" "MPF" 3 "D" 505 "word" 68 1 779 "1" NA NA
"sfererpe" 23070 "word" "volpe" "erpe" 2.884 "sfera" 2.884 5 8 "unrelated" "LF_orthog" 1.3 2.95 "sfer" 2.328 "MC3" "MPF" 3 "D" 545 "word" 68 1 722 "1" NA NA
"sfererpe" 23070 "word" "volpe" "erpe" 2.884 "sfera" 2.884 5 8 "unrelated" "LF_orthog" 1.3 2.95 "sfer" 2.328 "AB9" "MPF" 3 "D" 464 "word" 68 1 695 "1" NA NA
"sfererpe" 23070 "word" "volpe" "erpe" 2.884 "sfera" 2.884 5 8 "unrelated" "LF_orthog" 1.3 2.95 "sfer" 2.328 "FC39" "MPF" 3 "S" 513 "word" 43 1 625 "1" NA NA
"sfererpe" 23070 "word" "volpe" "erpe" 2.884 "sfera" 2.884 5 8 "unrelated" "LF_orthog" 1.3 2.95 "sfer" 2.328 "MP15" "MPF" 3 "D" 731 "word" 129 1 753 "1" NA NA
"sferiere" 21070 "word" "volpe" "iere" 2.884 "sfera" 2.884 5 8 "unrelated" "morphological" 1.3 2.15 "sfer" 4.665 "AC43" "MPF" 1 "D" 575 "word" 107 1 933 "1" 0.02567653 0.5553363
"sferiere" 21070 "word" "volpe" "iere" 2.884 "sfera" 2.884 5 8 "unrelated" "morphological" 1.3 2.15 "sfer" 4.665 "DS31" "MPF" 1 "D" 483 "word" 68 1 579 "1" 0.02567653 0.5553363
"sferiere" 21070 "word" "volpe" "iere" 2.884 "sfera" 2.884 5 8 "unrelated" "morphological" 1.3 2.15 "sfer" 4.665 "FD55" "MPF" 1 "D" 486 "word" 62 1 539 "1" 0.02567653 0.5553363
"sferiere" 21070 "word" "volpe" "iere" 2.884 "sfera" 2.884 5 8 "unrelated" "morphological" 1.3 2.15 "sfer" 4.665 "CF1" "MPF" 1 "D" 479 "word" 129 1 664 "1" 0.02567653 0.5553363
"sferiere" 21070 "word" "volpe" "iere" 2.884 "sfera" 2.884 5 8 "unrelated" "morphological" 1.3 2.15 "sfer" 4.665 "VA49" "MPF" 1 "D" 490 "word" 68 1 677 "1" 0.02567653 0.5553363
"sferiere" 21070 "word" "volpe" "iere" 2.884 "sfera" 2.884 5 8 "unrelated" "morphological" 1.3 2.15 "sfer" 4.665 "EP37" "MPF" 1 "D" 631 "word" 91 1 684 "1" 0.02567653 0.5553363
"sferiere" 21070 "word" "volpe" "iere" 2.884 "sfera" 2.884 5 8 "unrelated" "morphological" 1.3 2.15 "sfer" 4.665 "MVT19" "MPF" 1 "D" 867 "word" 68 1 782 "1" 0.02567653 0.5553363
"sferiere" 21070 "word" "volpe" "iere" 2.884 "sfera" 2.884 5 8 "unrelated" "morphological" 1.3 2.15 "sfer" 4.665 "AG25" "MPF" 1 "D" 503 "word" 47 1 615 "1" 0.02567653 0.5553363
"sferiere" 21070 "word" "volpe" "iere" 2.884 "sfera" 2.884 5 8 "unrelated" "morphological" 1.3 2.15 "sfer" 4.665 "EM13" "MPF" 1 "D" 603 "word" 127 1 585 "1" 0.02567653 0.5553363
"sferiere" 21070 "word" "volpe" "iere" 2.884 "sfera" 2.884 5 8 "unrelated" "morphological" 1.3 2.15 "sfer" 4.665 "DM7" "MPF" 1 "D" 528 "word" 96 1 524 "1" 0.02567653 0.5553363
"sferorno" 22070 "word" "volpe" "orno" 2.884 "sfera" 2.884 5 8 "unrelated" "HF_orthog" 1.3 2.7 "sfer" 5.087 "AF8" "MPF" 2 "D" 413 "word" 129 1 554 "1" NA NA
"sferorno" 22070 "word" "volpe" "orno" 2.884 "sfera" 2.884 5 8 "unrelated" "HF_orthog" 1.3 2.7 "sfer" 5.087 "FLB20" "MPF" 2 "D" 569 "word" 129 1 965 "1" NA NA
"sferorno" 22070 "word" "volpe" "orno" 2.884 "sfera" 2.884 5 8 "unrelated" "HF_orthog" 1.3 2.7 "sfer" 5.087 "MC26" "MPF" 2 "D" 527 "word" 110 1 796 "1" NA NA
"sferorno" 22070 "word" "volpe" "orno" 2.884 "sfera" 2.884 5 8 "unrelated" "HF_orthog" 1.3 2.7 "sfer" 5.087 "IF14" "MPF" 2 "D" 610 "word" 104 1 1045 "1" NA NA
"sferorno" 22070 "word" "volpe" "orno" 2.884 "sfera" 2.884 5 8 "unrelated" "HF_orthog" 1.3 2.7 "sfer" 5.087 "MB38" "MPF" 2 "D" 652 "word" 161 1 610 "1" NA NA
"sferorno" 22070 "word" "volpe" "orno" 2.884 "sfera" 2.884 5 8 "unrelated" "HF_orthog" 1.3 2.7 "sfer" 5.087 "SDC32" "MPF" 2 "D" 527 "word" 68 1 748 "1" NA NA
"sferorno" 22070 "word" "volpe" "orno" 2.884 "sfera" 2.884 5 8 "unrelated" "HF_orthog" 1.3 2.7 "sfer" 5.087 "LC44" "MPF" 2 "D" 511 "word" 128 1 502 "1" NA NA
"sferorno" 22070 "word" "volpe" "orno" 2.884 "sfera" 2.884 5 8 "unrelated" "HF_orthog" 1.3 2.7 "sfer" 5.087 "AR50" "MPF" 2 "D" 535 "word" 68 1 698 "1" NA NA
"sferorno" 22070 "word" "volpe" "orno" 2.884 "sfera" 2.884 5 8 "unrelated" "HF_orthog" 1.3 2.7 "sfer" 5.087 "DC2" "MPF" 2 "D" 573 "word" 91 1 707 "1" NA NA
"signomutto" 32145 "nonword" "polcere" "utto" NA NA NA 7 10 "unrelated" "HF_orthog" 1.85 3.5 "signom" 5.467 "GC46" "MPF" 4 "D" 873 "nonword" 35 1 562 "1" NA NA
"signomutto" 32145 "nonword" "polcere" "utto" NA NA NA 7 10 "unrelated" "HF_orthog" 1.85 3.5 "signom" 5.467 "GDL30" "MPF" 6 "D" 617 "nonword" 20 1 627 "1" NA NA
"signomutto" 32145 "nonword" "polcere" "utto" NA NA NA 7 10 "unrelated" "HF_orthog" 1.85 3.5 "signom" 5.467 "AB9" "MPF" 3 "D" 757 "nonword" 77 1 553 "1" NA NA
"signomutto" 32145 "nonword" "polcere" "utto" NA NA NA 7 10 "unrelated" "HF_orthog" 1.85 3.5 "signom" 5.467 "GL47" "MPF" 5 "S" 0 "NoResponse" 114 0 492 "1" NA NA
"signomutto" 32145 "nonword" "polcere" "utto" NA NA NA 7 10 "unrelated" "HF_orthog" 1.85 3.5 "signom" 5.467 "GP40" "MPF" 4 "D" 904 "nonword" 84 1 786 "1" NA NA
"signomutto" 32145 "nonword" "polcere" "utto" NA NA NA 7 10 "unrelated" "HF_orthog" 1.85 3.5 "signom" 5.467 "FC39" "MPF" 3 "S" 821 "nonword" 51 1 603 "1" NA NA
"signomutto" 32145 "nonword" "polcere" "utto" NA NA NA 7 10 "unrelated" "HF_orthog" 1.85 3.5 "signom" 5.467 "AF8" "MPF" 2 "D" 390 "word" 130 0 413 "1" NA NA
"signomutto" 32145 "nonword" "polcere" "utto" NA NA NA 7 10 "unrelated" "HF_orthog" 1.85 3.5 "signom" 5.467 "MB38" "MPF" 2 "D" 734 "nonword" 162 1 652 "1" NA NA
"signomutto" 32145 "nonword" "polcere" "utto" NA NA NA 7 10 "unrelated" "HF_orthog" 1.85 3.5 "signom" 5.467 "AV45" "MPF" 3 "D" 675 "nonword" 30 1 587 "1" NA NA
"signomutto" 32145 "nonword" "polcere" "utto" NA NA NA 7 10 "unrelated" "HF_orthog" 1.85 3.5 "signom" 5.467 "AC43" "MPF" 1 "D" 715 "nonword" 108 1 575 "1" NA NA
"signomutto" 32145 "nonword" "polcere" "utto" NA NA NA 7 10 "unrelated" "HF_orthog" 1.85 3.5 "signom" 5.467 "SE23" "MPF" 5 "D" 1310 "nonword" 32 1 743 "1" NA NA
"signomutto" 32145 "nonword" "polcere" "utto" NA NA NA 7 10 "unrelated" "HF_orthog" 1.85 3.5 "signom" 5.467 "VA49" "MPF" 1 "D" 679 "nonword" 77 1 438 "1" NA NA
"signomutto" 32145 "nonword" "polcere" "utto" NA NA NA 7 10 "unrelated" "HF_orthog" 1.85 3.5 "signom" 5.467 "AR50" "MPF" 2 "D" 656 "nonword" 77 1 552 "1" NA NA
"signomutto" 32145 "nonword" "polcere" "utto" NA NA NA 7 10 "unrelated" "HF_orthog" 1.85 3.5 "signom" 5.467 "MC3" "MPF" 3 "D" 750 "nonword" 77 1 543 "1" NA NA
"signomutto" 32145 "nonword" "polcere" "utto" NA NA NA 7 10 "unrelated" "HF_orthog" 1.85 3.5 "signom" 5.467 "GF54" "MPF" 6 "D" 496 "nonword" 97 1 553 "1" NA NA
"signomutto" 32145 "nonword" "polcere" "utto" NA NA NA 7 10 "unrelated" "HF_orthog" 1.85 3.5 "signom" 5.467 "MN5" "MPF" 5 "S" 774 "nonword" 128 1 471 "1" NA NA
"signomutto" 32145 "nonword" "polcere" "utto" NA NA NA 7 10 "unrelated" "HF_orthog" 1.85 3.5 "signom" 5.467 "GG27" "MPF" 3 "D" 586 "nonword" 56 1 740 "1" NA NA
"signomutto" 32145 "nonword" "polcere" "utto" NA NA NA 7 10 "unrelated" "HF_orthog" 1.85 3.5 "signom" 5.467 "AG25" "MPF" 1 "D" 615 "nonword" 46 1 572 "1" NA NA
"signomutto" 32145 "nonword" "polcere" "utto" NA NA NA 7 10 "unrelated" "HF_orthog" 1.85 3.5 "signom" 5.467 "MV48" "MPF" 6 "D" 675 "nonword" 130 1 562 "1" NA NA
"signomutto" 32145 "nonword" "polcere" "utto" NA NA NA 7 10 "unrelated" "HF_orthog" 1.85 3.5 "signom" 5.467 "RS56" "MPF" 5 "D" 710 "nonword" 52 1 718 "1" NA NA
"signomutto" 32145 "nonword" "polcere" "utto" NA NA NA 7 10 "unrelated" "HF_orthog" 1.85 3.5 "signom" 5.467 "LJ22" "MPF" 4 "D" 529 "nonword" 102 1 525 "1" NA NA
"signomutto" 32145 "nonword" "polcere" "utto" NA NA NA 7 10 "unrelated" "HF_orthog" 1.85 3.5 "signom" 5.467 "FC52" "MPF" 4 "D" 672 "nonword" 77 1 537 "1" NA NA
"signomutto" 32145 "nonword" "polcere" "utto" NA NA NA 7 10 "unrelated" "HF_orthog" 1.85 3.5 "signom" 5.467 "AB53" "MPF" 5 "D" 757 "nonword" 114 1 0 "0" NA NA
"signomutto" 32145 "nonword" "polcere" "utto" NA NA NA 7 10 "unrelated" "HF_orthog" 1.85 3.5 "signom" 5.467 "GS36" "MPF" 6 "D" 766 "nonword" 109 1 687 "1" NA NA
"signomutto" 32145 "nonword" "polcere" "utto" NA NA NA 7 10 "unrelated" "HF_orthog" 1.85 3.5 "signom" 5.467 "CC6" "MPF" 6 "D" 900 "nonword" 100 1 1018 "1" NA NA
"signomutto" 32145 "nonword" "polcere" "utto" NA NA NA 7 10 "unrelated" "HF_orthog" 1.85 3.5 "signom" 5.467 "SP12" "MPF" 6 "S" 609 "nonword" 51 1 503 "1" NA NA
"signomutto" 32145 "nonword" "polcere" "utto" NA NA NA 7 10 "unrelated" "HF_orthog" 1.85 3.5 "signom" 5.467 "SB35" "MPF" 5 "D" 1051 "nonword" 77 1 569 "1" NA NA
"signomutto" 32145 "nonword" "polcere" "utto" NA NA NA 7 10 "unrelated" "HF_orthog" 1.85 3.5 "signom" 5.467 "RE24" "MPF" 6 "S" 843 "nonword" 128 1 717 "1" NA NA
"signomutto" 32145 "nonword" "polcere" "utto" NA NA NA 7 10 "unrelated" "HF_orthog" 1.85 3.5 "signom" 5.467 "AA18" "MPF" 6 "D" 660 "word" 84 0 720 "1" NA NA
"signomutto" 32145 "nonword" "polcere" "utto" NA NA NA 7 10 "unrelated" "HF_orthog" 1.85 3.5 "signom" 5.467 "EM13" "MPF" 1 "D" 724 "nonword" 128 1 603 "1" NA NA
